SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1249,2,3,Suburb,1966,239597.12940043517
2594,2,3,Urban,1988,316380.8700099688
1168,4,1,Rural,2004,68718.29455054534
1265,3,2,Rural,1962,126388.7774272942
2693,5,3,Urban,1980,325564.6604185868
2974,5,3,Urban,1972,302318.7843295039
2350,2,2,Rural,1984,238433.4612472841
1529,2,3,Urban,2008,224221.7187259971
2618,5,2,Rural,2004,304067.90459494496
1797,5,2,Suburb,1975,220330.55416314868
2917,2,3,Suburb,2017,247542.63839154635
2368,2,2,Urban,1993,314280.27906781004
1440,3,3,Urban,1988,169998.01923228387
1050,4,1,Suburb,1994,205549.30829706765
1391,5,1,Rural,1968,162303.15408253882
2685,3,3,Urban,1954,288547.09812418534
1105,5,2,Rural,1986,117022.8052031158
1736,4,3,Urban,1984,116667.31547991214
2674,2,1,Suburb,1976,258723.43887729608
2645,5,2,Urban,2016,333776.5510808912
1456,3,2,Urban,2012,135940.5243856832
1596,2,1,Suburb,2017,146137.70384203663
2192,5,3,Suburb,2006,253620.44301741236
1271,2,1,Suburb,2014,145946.8146050498
2040,2,3,Urban,2018,268153.74111698684
2976,5,1,Suburb,1990,353801.8214402308
2333,4,3,Urban,1959,224179.027132401
2257,2,1,Rural,2017,169494.41708249427
1570,2,1,Urban,2007,172571.4258518557
1076,5,1,Urban,1956,121370.08976175897
1745,2,3,Rural,1997,161550.72295641835
2785,4,1,Rural,1973,422390.8073700567
1306,3,2,Urban,1974,195759.314174682
2706,5,3,Urban,1977,320820.6826402042
1033,3,2,Suburb,1967,130042.07792958229
1826,2,1,Urban,2002,234166.64773346653
2739,3,2,Rural,2002,366567.5947426609
1203,2,3,Rural,2002,108935.7184878746
2344,4,3,Urban,2011,259444.9119791332
1998,5,3,Rural,2017,277463.70148315874
2787,4,2,Urban,2000,215504.18286187068
2932,4,2,Urban,2012,296342.1704945788
1558,5,2,Suburb,1996,225511.92046079223
1958,4,2,Rural,1999,196378.4750285309
2458,2,2,Rural,1978,211183.2238376948
1110,5,3,Rural,2008,50290.21313006936
1489,5,3,Urban,1962,137881.1844540988
2594,5,1,Rural,1958,240713.18569254747
2417,3,2,Urban,2002,361200.16038991127
1338,3,2,Rural,2013,208784.7811991345
1642,4,1,Urban,2006,124936.25881208136
1618,5,2,Rural,1972,134690.37690113767
2909,3,1,Rural,1967,355278.24504092726
2635,4,2,Rural,1995,271421.5231916659
1740,3,3,Urban,1988,169399.98406184738
2640,4,3,Urban,1989,308881.1031504867
1304,3,2,Rural,2003,87087.40929395199
2461,2,3,Rural,1993,238926.40363796597
1084,4,2,Urban,1994,41000.26310054862
2927,5,2,Urban,2002,345043.7713469931
2634,4,1,Urban,1998,249539.7856281764
2380,4,2,Urban,1961,220095.43051543928
2070,3,1,Rural,2000,284320.08833558724
1136,3,2,Rural,2012,105664.70596847576
2039,2,1,Urban,2010,163805.4578624927
2762,5,1,Rural,1972,374285.585034306
2254,4,1,Suburb,1994,226892.3590640287
2962,2,2,Rural,2019,261404.30772700405
2611,3,1,Suburb,1972,256970.5836601289
1391,5,3,Suburb,1989,133875.1205258169
2454,5,2,Urban,1957,254068.8091268235
1785,4,2,Urban,2015,135920.47046464897
1020,3,1,Rural,2019,127869.24389754632
2503,2,1,Urban,2006,302109.9183113111
1111,5,2,Urban,1981,163514.85707271728
2921,3,3,Rural,2016,304254.619381937
2665,5,1,Rural,1973,284221.8736436648
2596,2,2,Rural,1968,268939.7597123414
2486,2,2,Urban,2001,316084.4967938451
1614,3,3,Suburb,2001,231805.072189198
2004,5,2,Urban,1981,226139.43409803565
2970,3,3,Suburb,1952,372937.2336927347
2242,2,1,Rural,1962,198569.3162075628
1409,5,3,Suburb,2020,182363.68349635287
1357,4,2,Rural,1962,185537.02003534263
1240,3,1,Suburb,1997,125482.3036810243
2971,4,2,Rural,1972,343427.5971451571
2353,4,2,Suburb,1960,326261.5060692754
2423,4,2,Urban,1957,266607.13370157324
2911,4,2,Urban,1981,334262.1088420616
1995,2,3,Rural,1951,241646.26327746647
1469,3,1,Rural,1977,249765.66774774864
1180,3,2,Suburb,2015,35799.649634256784
2877,2,3,Suburb,1970,349554.6164519617
1732,4,2,Urban,1994,215520.12909521317
1698,4,1,Rural,1999,232863.57478221055
2536,5,2,Urban,1955,385581.7239602071
2499,2,1,Urban,1992,271101.5722536871
1736,4,2,Suburb,1992,154432.1168394414
2420,5,1,Rural,2002,208751.07916179844
2724,4,3,Suburb,1995,361480.579468757
2535,4,1,Rural,1955,224762.8285690061
2011,5,3,Rural,2012,275903.9139620595
2867,3,1,Rural,2001,357815.4663541123
2491,5,3,Rural,1961,233978.4041147685
2884,5,2,Suburb,1986,292363.26397958206
2976,5,2,Suburb,1966,387987.1341360678
1571,2,3,Suburb,1976,207921.92004527216
2641,2,3,Rural,1972,376447.0534676333
2152,4,3,Rural,1992,246330.4975124354
1251,3,1,Suburb,1954,93497.58412911362
1613,5,1,Urban,1958,230535.94248358044
1613,3,3,Suburb,2011,155486.24781755492
1021,2,3,Suburb,1966,41876.33768894247
1551,4,2,Suburb,1959,251179.31826361845
1589,4,1,Suburb,1974,263452.4047070329
1016,2,1,Suburb,1975,118337.00701317436
1649,4,2,Rural,1990,181925.6503480146
1669,5,1,Urban,1987,219929.56709874136
1664,4,1,Suburb,2005,187104.29044790467
2468,5,2,Rural,1964,291251.4371114692
1219,5,3,Suburb,1976,163226.68791187424
1216,2,1,Suburb,1971,146275.9009783675
1256,3,3,Urban,1996,172714.00663871877
2280,2,1,Urban,1993,236141.68958679508
1921,4,1,Suburb,1952,269558.54493962915
2379,4,1,Urban,1984,277221.4571490735
2701,4,3,Urban,1958,297888.809713255
2063,2,2,Suburb,1992,281600.09665573225
2522,3,2,Urban,1975,207044.11107991185
2749,2,2,Suburb,1986,228116.4899876425
1541,3,1,Urban,1965,205486.23101101455
1093,4,1,Suburb,1991,176543.70287584746
1525,2,2,Urban,1988,151705.96261921604
1693,3,3,Urban,1993,201280.83245523472
1899,3,3,Urban,1991,232548.56244261423
2866,2,3,Rural,1996,197424.61345480077
2026,5,1,Urban,2018,218756.12746389845
1858,4,1,Suburb,1991,159499.97255081395
1258,5,1,Suburb,1979,229868.26734049796
2331,5,3,Rural,1954,228138.24009352477
2390,4,2,Suburb,1965,269169.0122467577
1928,3,2,Suburb,2011,261938.7926498908
1641,4,1,Suburb,1971,191602.40907590595
2325,5,3,Suburb,2011,291727.91921550746
1507,2,2,Rural,2009,191764.82968316087
1774,3,1,Urban,1988,125581.75020417888
1595,4,2,Rural,1951,206008.91787743988
1529,2,3,Suburb,2005,81258.8955071573
2363,2,3,Rural,1972,210937.23604349289
2117,3,1,Rural,2013,186977.84291166317
2355,3,1,Urban,1964,322088.5298303258
1518,2,1,Urban,2014,190320.17438632823
2041,5,1,Rural,1986,181716.76713247324
1821,3,2,Rural,1955,226532.1562322156
1992,3,1,Urban,1960,291757.3975202923
2111,3,3,Suburb,2006,196744.50472386408
1619,2,1,Urban,1956,134187.15472332475
1610,3,3,Urban,2010,126944.48251068252
2977,5,3,Suburb,1986,288243.9862529842
1480,3,3,Urban,1954,145935.75193000725
2946,3,2,Suburb,2008,323832.8693733591
2985,2,2,Urban,1996,325541.4423654768
2216,3,1,Rural,1988,315329.1580224804
1955,5,3,Suburb,2003,205652.46097844897
2529,4,2,Suburb,1996,283917.55976199894
1365,3,3,Urban,1987,69104.28912118234
1162,4,1,Rural,1982,120530.44227182248
1879,5,3,Suburb,1996,253195.48610273324
1984,4,1,Rural,2000,201249.61365539103
1470,4,1,Suburb,1961,153705.23103513554
2530,2,2,Urban,1963,386495.1895065049
1681,3,2,Urban,1992,222073.0063507988
2387,2,1,Suburb,1989,232319.87760582924
1139,5,3,Suburb,1995,255954.34595475177
2138,5,3,Rural,1982,256933.7614979564
1520,2,2,Urban,2003,195953.52621429923
2924,3,1,Urban,1959,313222.20032599184
2936,5,1,Urban,1959,333334.8691496637
1915,5,3,Rural,2020,199761.49407798203
2477,5,3,Rural,2003,256202.48952940875
1279,3,2,Urban,1953,162425.0181446667
1023,2,2,Urban,2011,180466.96011869717
1943,2,1,Rural,1961,242609.9914082666
2588,4,3,Urban,2014,305831.8401298074
1444,4,2,Urban,2011,162787.5584843541
2765,5,1,Suburb,1999,410030.09881291294
1348,5,1,Rural,1982,258208.9750972884
2282,3,3,Suburb,2010,243446.3519360252
2568,3,2,Suburb,2019,241036.51968357727
1721,3,1,Urban,2005,203573.49664583805
1825,4,1,Urban,1971,276119.8446458276
2028,3,1,Urban,1996,323263.75535876874
2094,2,3,Urban,2002,218484.05131274275
1743,5,3,Rural,1981,181807.94994268412
1462,2,3,Rural,1956,88653.70480470633
2083,3,2,Rural,2002,164621.13814250162
1432,3,3,Rural,1982,126557.49413028426
2817,2,3,Rural,1980,319385.13187549065
1148,4,1,Urban,1961,162190.2599038473
2909,5,1,Suburb,1955,284460.83799398434
1835,3,2,Suburb,2000,162030.56036084366
2239,2,3,Suburb,2020,279137.2316012297
1968,5,2,Urban,1974,210736.03161756237
2303,3,1,Rural,1982,219930.93011097496
1627,3,2,Rural,2014,233736.95767642884
1098,5,2,Suburb,1968,225648.33580553625
1966,5,1,Urban,1956,236790.305789552
2608,4,3,Rural,2002,234670.05885894696
1742,2,3,Rural,1953,248181.02220356732
1930,2,1,Urban,1951,228958.0748268016
2592,2,1,Suburb,1971,136883.84629660222
2068,2,1,Suburb,2010,208259.3932718199
1383,5,1,Suburb,1985,236817.86352869048
1164,4,1,Rural,1978,155787.9257183201
1530,5,1,Urban,1953,267108.83822905424
1891,5,1,Rural,2017,187615.0804969029
1518,3,1,Urban,1994,190579.5574092256
2304,4,2,Rural,2016,298303.9443159937
2939,4,2,Suburb,1988,368886.1931411986
2176,3,1,Rural,1978,159678.30404114648
1495,5,2,Rural,2002,146156.50520674483
2282,5,3,Rural,2006,224994.1665415604
2604,3,2,Urban,1979,294132.24647794635
2774,3,2,Rural,1999,242582.86769040895
2264,2,3,Rural,1972,305025.20679813705
2737,5,1,Urban,1951,304457.81961735577
2525,3,3,Suburb,1987,266155.1395402748
1826,3,2,Urban,1969,202848.5358965613
2145,2,1,Urban,2014,194657.5475838952
2304,2,3,Rural,2001,182301.198752026
1239,3,3,Rural,2006,188100.9833318268
2083,3,3,Urban,1970,207511.02571117948
2510,4,2,Rural,1962,359695.0301005569
2532,3,2,Suburb,2006,382422.0222713606
1965,3,1,Suburb,1975,183058.43914962845
1734,2,3,Suburb,1986,161882.86931140872
1405,2,1,Urban,1988,223351.320537434
1267,3,3,Rural,1958,114026.54675197371
2115,4,1,Rural,1987,217066.5202923946
2118,4,1,Urban,2005,176833.27974829992
1794,3,2,Urban,2020,256898.57639552435
2897,3,1,Urban,2015,305544.6193209071
1400,3,2,Rural,1954,202717.80622705445
1615,4,3,Suburb,2012,181749.66630295035
1042,2,2,Urban,2014,6360.211403050795
2952,4,2,Suburb,1981,356214.0606921142
2789,5,2,Rural,1987,319295.2498871252
1714,2,3,Suburb,1962,144194.9042350882
2312,3,1,Rural,1992,231984.38905626335
1048,3,1,Rural,2010,60982.4239654305
1845,5,3,Suburb,1987,206850.73317817424
2902,4,3,Rural,1960,212481.42275768187
2456,3,3,Suburb,1952,263456.33347760694
1571,3,2,Suburb,1993,172775.01324513007
1963,4,3,Urban,1983,268052.8616817478
1096,5,3,Rural,2004,81906.7197018158
1949,3,3,Suburb,1984,200122.29446828825
2207,2,2,Suburb,1959,110514.98062546887
2261,3,3,Rural,1977,130511.87098090856
2084,3,2,Suburb,1953,205308.10871865688
2276,4,2,Rural,2004,356987.4263767041
1680,3,1,Urban,2006,141884.6721718174
1602,3,2,Suburb,2005,207185.60707429424
2481,5,2,Rural,1968,417153.3054761846
2555,5,3,Rural,1981,204444.30464524773
1237,4,2,Rural,2004,157093.55206520535
2307,3,3,Urban,2004,223525.04793016828
2691,4,2,Rural,1987,308292.6574490367
2358,2,1,Urban,1958,268972.4494351252
2184,5,1,Urban,1991,270178.6121214949
1119,5,1,Urban,2011,75975.48068437092
2172,5,2,Urban,1982,272789.21534781746
1104,2,3,Urban,1952,185236.91944611137
1546,3,3,Urban,1991,230139.06221960817
2726,2,1,Rural,1968,240050.0311907421
1302,5,1,Urban,2003,224398.65883638492
2474,4,1,Urban,2012,377456.29311292944
1617,4,1,Rural,1987,167164.10049179234
1522,4,3,Suburb,1973,189447.79038063303
2423,5,1,Rural,2018,234075.15757290565
1969,3,2,Urban,2002,310051.64002631087
2126,5,3,Urban,1953,175910.28107778792
1279,4,3,Rural,1989,99773.61475737588
1151,5,2,Urban,1991,177643.75907172976
2574,5,2,Rural,1992,334677.59616554744
1734,2,1,Suburb,1960,256421.0206915418
2311,4,3,Urban,1978,321576.9721093895
2304,2,1,Suburb,1955,346428.20433833054
1231,3,2,Suburb,1955,151540.05558610594
2942,3,1,Urban,2018,263202.39127954456
1076,2,1,Urban,1997,132247.97215551522
2086,5,3,Suburb,1974,254027.64821666887
2098,2,1,Rural,2017,194795.8562581161
2116,2,3,Urban,1979,251903.20218643453
2076,3,2,Suburb,1976,251785.01504399747
1228,2,2,Rural,1960,70670.40790080359
1979,4,1,Rural,1994,215701.7659095221
2371,3,3,Suburb,1954,293207.20595503
2088,2,3,Urban,1974,264801.72326685576
1383,2,2,Urban,1970,79630.15393080874
1874,2,3,Rural,1991,145796.14808929843
1885,4,3,Rural,1953,223661.803028529
2195,5,3,Urban,1996,271055.9530422266
2078,2,1,Suburb,1971,173981.13083408703
1953,3,2,Rural,2002,185339.2091850326
1840,2,1,Suburb,1973,206804.4581582947
2633,2,1,Urban,2021,359086.17758597655
2834,3,1,Suburb,2004,277853.3564893717
2630,5,3,Suburb,1993,267757.8440243289
2395,3,1,Urban,2002,265550.822499561
1954,5,1,Rural,2010,311750.473301425
1567,2,1,Suburb,2001,254973.8264253525
1178,5,3,Suburb,1956,221271.0910290448
2842,4,3,Urban,1965,295196.91712022247
1366,4,2,Urban,1999,160857.06888886596
1314,3,1,Suburb,1972,279854.1766406982
1763,2,1,Suburb,2011,212601.88029592813
1675,3,2,Urban,2021,152123.0789741193
1252,5,2,Rural,2009,198010.87202111448
1689,5,1,Rural,2016,179096.08705422704
2317,4,1,Rural,1984,265801.91299471585
2224,3,2,Rural,1983,244213.31520045447
1296,2,2,Urban,1979,170448.47360336964
1055,3,1,Rural,2001,90646.09677761544
1165,4,3,Rural,1994,58901.76684263059
1708,3,1,Suburb,1956,238271.39224684951
1901,4,2,Rural,2002,182506.00492252051
1247,4,3,Urban,2008,167975.73038049246
2237,3,3,Urban,2017,124584.46457246218
1698,3,1,Rural,1966,135653.62610450847
1218,4,3,Suburb,2013,192330.3858633931
2812,2,3,Suburb,1992,304224.59249148273
1795,2,3,Urban,2010,273518.98065529723
1976,5,2,Rural,2018,211661.09609638003
1157,2,3,Suburb,1991,157447.95724218848
1507,3,1,Suburb,1980,201732.28060532385
2958,5,1,Urban,2008,316149.50872330286
1060,2,1,Rural,1986,104876.5107523772
2420,3,3,Suburb,2003,193789.5531631859
1070,3,2,Urban,1962,101289.89311857744
2461,3,3,Rural,1972,202499.60238765168
1241,5,3,Rural,1952,123229.82148716552
2317,2,2,Rural,1988,275787.67463458935
1839,3,3,Suburb,1968,117107.49154920789
2902,2,2,Rural,1962,281328.4601957168
1546,5,2,Urban,1999,115704.61768146534
2194,3,1,Suburb,1964,184159.628603182
2133,4,2,Suburb,1980,235384.58475018304
2089,3,3,Urban,1955,234538.326233624
1556,2,3,Urban,2009,134712.3228233585
2848,5,1,Rural,1985,357694.49756728066
1067,3,1,Suburb,2018,213702.570990148
1865,4,3,Rural,1984,264011.4780324937
1796,3,2,Urban,1997,256319.49545896277
1376,5,1,Rural,2016,271724.6386426387
1503,3,3,Suburb,1952,221225.7008625341
2802,3,1,Urban,1992,336379.1470953344
2946,2,1,Urban,1952,338916.7361983817
1795,2,2,Urban,1959,299128.20947903855
1838,5,2,Urban,1984,302745.17293710064
1386,2,3,Suburb,2005,215098.79301506263
2547,3,3,Rural,2015,152086.4664539609
1052,2,2,Rural,1994,100820.3200449605
2951,2,3,Suburb,1970,260785.6657483576
2082,3,2,Rural,2015,214113.4511839656
2246,5,2,Urban,1980,310900.9475375286
2267,4,1,Rural,1986,279575.20191925456
1353,4,2,Rural,1995,91307.65034268655
2026,5,2,Suburb,1979,258461.4448516246
1946,5,3,Rural,1966,189066.51182371957
1147,5,2,Urban,2008,238445.87019503556
1111,3,1,Suburb,1960,82084.68165296936
2022,4,3,Urban,2015,257738.3364407744
2028,3,1,Suburb,1953,280311.19201766234
1551,3,1,Rural,1988,152812.77298543288
2777,4,3,Suburb,2014,310921.83101395465
1830,3,3,Rural,2021,198351.46561122304
2915,2,1,Rural,1983,265866.22097727726
2621,4,1,Urban,2004,299334.99555434124
2121,5,1,Suburb,1970,290786.0204222737
2387,2,1,Suburb,2003,216608.0484977641
2721,2,2,Rural,1964,370389.5975261013
2003,4,1,Rural,2018,209458.43410319704
2076,3,2,Suburb,1956,138935.59497727
1767,5,3,Urban,2011,261100.34986659297
2435,3,3,Suburb,2002,258227.32362110016
1268,4,3,Rural,2012,178871.15134886294
1353,5,3,Rural,1981,130483.52496379027
2654,4,2,Urban,1993,275600.57591919054
2747,3,3,Suburb,2006,274326.7965731982
2581,5,3,Rural,2010,196062.7943992358
1967,5,2,Suburb,1998,263576.7929176211
1283,3,3,Suburb,1961,180633.0552473327
2629,2,2,Urban,1990,288453.38850819244
1018,5,3,Suburb,2007,69422.21472947056
1946,4,2,Urban,1999,157235.07421441842
1442,3,1,Rural,1966,154295.70094069926
1401,5,1,Rural,2008,166135.93519851693
2211,4,1,Suburb,1987,112758.36975357926
1374,2,1,Suburb,1969,141967.4225417554
1042,2,2,Suburb,1981,154867.91518840162
2576,2,1,Urban,1955,347968.2065772995
1076,2,3,Rural,1956,202535.3010021263
1529,3,3,Rural,1978,193748.79361463292
2839,4,3,Rural,2001,287182.3450853801
2457,3,1,Rural,1967,225813.31997809856
2393,4,2,Rural,2003,224573.9332988843
1227,5,3,Rural,2016,97952.30943761136
2985,3,2,Rural,1975,281646.08016366954
2711,4,3,Rural,1975,254988.3839491882
1440,2,2,Rural,1994,136644.12188434735
1086,2,1,Rural,1957,76147.20721129392
2422,3,1,Suburb,2004,255909.4360599836
1157,3,3,Rural,1975,130217.23092043636
2132,4,1,Suburb,1977,263315.8618115444
1035,3,1,Rural,2003,160899.43225551443
2113,3,3,Urban,2015,232398.2182834248
2959,2,3,Suburb,1958,314593.5361373321
2599,5,3,Urban,1973,324621.4701888906
1782,2,1,Rural,2004,171260.82441308146
1637,2,2,Urban,2002,245041.34077563707
1133,2,3,Rural,1996,57767.283698653264
2621,3,1,Urban,1985,175921.3129341714
2568,5,2,Suburb,1997,238125.78251155865
1518,4,2,Rural,1986,139348.24840543198
2344,3,3,Urban,2008,299967.39433589525
2645,4,1,Urban,1968,224780.0778595821
2734,3,3,Suburb,1998,286865.42185986275
2719,3,2,Suburb,1978,223796.9128784141
2147,3,2,Suburb,1969,185920.1231187138
1958,4,1,Urban,2000,194289.48718228625
1133,5,1,Rural,1979,150946.49368147046
2693,3,1,Suburb,1960,316162.60117983946
2589,5,2,Urban,1979,286594.0063922095
1673,3,2,Suburb,1991,230287.7486843529
1403,2,1,Rural,1999,141797.32168745878
1258,3,2,Urban,1953,201593.5974796645
1297,2,3,Urban,1995,206598.6005013569
1299,2,2,Suburb,2002,116673.1295445758
2493,4,1,Rural,1984,315068.5696527917
1528,4,3,Suburb,1994,174933.6446631331
2168,4,2,Suburb,2006,141528.02945447306
2967,2,1,Rural,1961,349733.375329004
2524,2,1,Suburb,1971,277317.844822018
1882,2,3,Suburb,2017,189412.7985952632
2901,4,3,Suburb,1958,415089.1459624205
1199,2,3,Rural,1956,112910.52893100253
1730,4,2,Suburb,2007,149889.07864456004
1760,4,2,Rural,2018,174815.79435755746
2553,2,2,Suburb,1956,320114.15186102386
1711,2,1,Urban,2010,146479.23049605283
2421,5,2,Rural,1972,265238.9188524345
2409,5,3,Rural,1963,223010.42830610432
2180,4,1,Suburb,1972,293706.2139962156
2054,5,3,Urban,2015,194272.4544791007
2930,2,1,Urban,2019,258713.9971552161
1701,4,3,Suburb,1999,192180.1255445064
1151,2,3,Urban,1965,168417.2033343175
2969,4,1,Rural,1961,310618.2615792402
1571,2,2,Rural,1953,237516.8390875738
2507,4,3,Urban,1989,252031.34171100272
2205,4,3,Suburb,1950,298527.5164748207
2528,3,2,Rural,1997,244418.5114030041
2456,4,3,Urban,1985,256430.71684332067
2357,4,3,Suburb,2011,157732.3087651807
1572,2,3,Urban,1989,153323.09298009062
2486,5,2,Rural,2021,309031.137336675
2509,2,2,Urban,1989,265428.52569014824
1749,3,1,Suburb,1995,109352.6760208546
1164,5,2,Urban,2017,184916.47616248392
1089,4,1,Suburb,1969,168142.88078187848
1818,4,2,Urban,2011,228122.96666676653
1857,3,2,Rural,2007,236561.98195083745
1008,4,2,Rural,2021,66742.96306765256
1906,5,1,Urban,2005,190354.01371647543
1689,5,3,Suburb,1980,145821.91714019957
2090,4,2,Urban,2012,305057.9870508211
1243,2,2,Suburb,1974,119496.8277335177
1770,3,1,Urban,1996,130676.90637412012
2507,3,3,Suburb,1974,334517.8236146569
2307,3,3,Urban,1961,315556.4010323252
1031,3,3,Suburb,2004,164630.33511341788
1291,3,1,Rural,1961,284103.18624762393
1277,5,1,Urban,2002,143564.85988484963
2422,2,2,Urban,1967,312516.0332084277
1983,4,3,Rural,1981,232887.24092368264
1058,3,2,Suburb,2007,155277.04075537104
2111,3,1,Suburb,1968,258026.6023389464
2572,5,1,Rural,2014,163569.8371734173
2981,3,2,Suburb,1960,312871.33678992453
1769,4,2,Suburb,2014,66189.4949073703
2134,5,1,Urban,1956,277133.9967629435
1799,4,1,Urban,2013,213399.10433409805
1476,3,2,Suburb,1981,270929.71716040024
1382,5,3,Rural,2020,144498.50226134135
1333,4,2,Urban,2009,119160.90845747032
1122,5,2,Rural,2006,110855.90497845333
2058,3,3,Suburb,1986,257124.15892161592
1987,5,2,Urban,1989,270500.2237221125
2723,3,1,Urban,1957,300995.07046343246
1511,2,2,Rural,1958,107819.86830879384
1535,5,3,Suburb,2013,146768.00404254318
1639,4,2,Urban,1978,303641.5796199303
2496,2,2,Urban,1967,265370.25928960246
1423,4,1,Suburb,1979,135249.32343815605
1754,5,3,Rural,1967,170162.07413932812
1415,5,3,Urban,1980,137128.68774571948
1335,3,1,Urban,1981,93064.75178667952
1740,4,2,Rural,1976,198628.2860877969
1220,3,1,Suburb,1987,63612.3080899394
2434,4,3,Urban,1965,252913.18779627403
1782,5,1,Urban,1968,227173.61377390087
1742,4,3,Suburb,2017,132535.58468184457
2958,5,2,Rural,1974,296357.7447697342
1065,4,3,Urban,1967,204829.3218237602
1976,2,3,Suburb,1994,175602.055357455
1499,4,2,Rural,1999,162471.4349264364
1497,2,1,Suburb,1983,163241.38501139948
2164,4,2,Rural,2005,168509.7897499387
2479,3,2,Rural,1956,302446.4965893028
2523,3,2,Urban,1998,275563.1399398345
1652,4,3,Suburb,1999,81278.2838247376
2701,5,3,Suburb,1999,266703.2399779402
1803,2,2,Urban,1970,202803.428680932
1871,5,1,Suburb,1976,211111.04762953668
1114,2,3,Urban,1977,156672.57875587835
1357,4,1,Suburb,1956,162523.78115037383
2862,4,2,Urban,2014,285779.7583869952
2802,5,2,Urban,2003,337550.50163001893
2805,2,1,Suburb,1977,338624.30924296484
2410,4,3,Suburb,2008,263864.68472907384
2304,4,1,Suburb,2019,264227.3928069262
1556,3,3,Suburb,1961,242487.23284787027
2699,2,2,Suburb,1967,310642.9455818512
